"gutenberg_id" "text"
55 "showing two rows of ugly teeth, while its red eyes glowed like balls of"
55 "fire. As it came nearer the Tin Woodman saw that running before the"
55 "beast was a little gray field mouse, and although he had no heart he"
55 "knew it was wrong for the Wildcat to try to kill such a pretty,"
55 "harmless creature."
55 ""
55 "So the Woodman raised his axe, and as the Wildcat ran by he gave it a"
55 "quick blow that cut the beast’s head clean off from its body, and it"
55 "rolled over at his feet in two pieces."
55 ""
55 "The field mouse, now that it was freed from its enemy, stopped short;"
55 "and coming slowly up to the Woodman it said, in a squeaky little voice:"
55 ""
55 "“Oh, thank you! Thank you ever so much for saving my life.”"
55 ""
55 "“Don’t speak of it, I beg of you,” replied the Woodman. “I have no"
55 "heart, you know, so I am careful to help all those who may need a"
55 "friend, even if it happens to be only a mouse.”"
55 ""
55 "“Only a mouse!” cried the little animal, indignantly. “Why, I am a"
55 "Queen—the Queen of all the Field Mice!”"
55 ""
55 "“Oh, indeed,” said the Woodman, making a bow."
55 ""
55 "“Therefore you have done a great deed, as well as a brave one, in"
55 "saving my life,” added the Queen."
55 ""
55 "At that moment several mice were seen running up as fast as their"
55 "little legs could carry them, and when they saw their Queen they"
55 "exclaimed:"
55 ""
55 "“Oh, your Majesty, we thought you would be killed! How did you manage"
55 "to escape the great Wildcat?” They all bowed so low to the little Queen"
55 "that they almost stood upon their heads."
55 ""
55 "“This funny tin man,” she answered, “killed the Wildcat and saved my"
55 "life. So hereafter you must all serve him, and obey his slightest"
55 "wish.”"
55 ""
55 "“We will!” cried all the mice, in a shrill chorus. And then they"
55 "scampered in all directions, for Toto had awakened from his sleep, and"
55 "seeing all these mice around him he gave one bark of delight and jumped"
55 "right into the middle of the group. Toto had always loved to chase mice"
55 "when he lived in Kansas, and he saw no harm in it."
55 ""
55 "But the Tin Woodman caught the dog in his arms and held him tight,"
55 "while he called to the mice, “Come back! Come back! Toto shall not hurt"
55 "you.”"
55 ""
55 "At this the Queen of the Mice stuck her head out from underneath a"
55 "clump of grass and asked, in a timid voice, “Are you sure he will not"
55 "bite us?”"
55 ""
55 "“I will not let him,” said the Woodman; “so do not be afraid.”"
55 ""
55 "One by one the mice came creeping back, and Toto did not bark again,"
55 "although he tried to get out of the Woodman’s arms, and would have"
55 "bitten him had he not known very well he was made of tin. Finally one"
55 "of the biggest mice spoke."
55 ""
55 "“Is there anything we can do,” it asked, “to repay you for saving the"
55 "life of our Queen?”"
55 ""
55 "“Nothing that I know of,” answered the Woodman; but the Scarecrow, who"
55 "had been trying to think, but could not because his head was stuffed"
55 "with straw, said, quickly, “Oh, yes; you can save our friend, the"
55 "Cowardly Lion, who is asleep in the poppy bed.”"
55 ""
55 "“A Lion!” cried the little Queen. “Why, he would eat us all up.”"
55 ""
55 "“Oh, no,” declared the Scarecrow; “this Lion is a coward.”"
55 ""
55 "“Really?” asked the Mouse."
55 ""
55 "“He says so himself,” answered the Scarecrow, “and he would never hurt"
55 "anyone who is our friend. If you will help us to save him I promise"
55 "that he shall treat you all with kindness.”"
55 ""
55 "“Very well,” said the Queen, “we trust you. But what shall we do?”"
55 ""
55 "“Are there many of these mice which call you Queen and are willing to"
55 "obey you?”"
55 ""
55 "“Oh, yes; there are thousands,” she replied."
55 ""
55 "“Then send for them all to come here as soon as possible, and let each"
55 "one bring a long piece of string.”"
55 ""
55 "The Queen turned to the mice that attended her and told them to go at"
55 "once and get all her people. As soon as they heard her orders they ran"
55 "away in every direction as fast as possible."
55 ""
55 "“Now,” said the Scarecrow to the Tin Woodman, “you must go to those"
55 "trees by the riverside and make a truck that will carry the Lion.”"
55 ""
55 "So the Woodman went at once to the trees and began to work; and he soon"
55 "made a truck out of the limbs of trees, from which he chopped away all"
55 "the leaves and branches. He fastened it together with wooden pegs and"
55 "made the four wheels out of short pieces of a big tree trunk. So fast"
55 "and so well did he work that by the time the mice began to arrive the"
55 "truck was all ready for them."
55 ""
55 "They came from all directions, and there were thousands of them: big"
55 "mice and little mice and middle-sized mice; and each one brought a"
55 "piece of string in his mouth. It was about this time that Dorothy woke"
55 "from her long sleep and opened her eyes. She was greatly astonished to"
55 "find herself lying upon the grass, with thousands of mice standing"
55 "around and looking at her timidly. But the Scarecrow told her about"
55 "everything, and turning to the dignified little Mouse, he said:"
55 ""
55 "“Permit me to introduce to you her Majesty, the Queen.”"
55 ""
55 "Dorothy nodded gravely and the Queen made a curtsy, after which she"
55 "became quite friendly with the little girl."
55 ""
55 "The Scarecrow and the Woodman now began to fasten the mice to the"
55 "truck, using the strings they had brought. One end of a string was tied"
55 "around the neck of each mouse and the other end to the truck. Of course"
55 "the truck was a thousand times bigger than any of the mice who were to"
55 "draw it; but when all the mice had been harnessed, they were able to"
55 "pull it quite easily. Even the Scarecrow and the Tin Woodman could sit"
55 "on it, and were drawn swiftly by their queer little horses to the place"
55 "where the Lion lay asleep."
55 ""
55 "After a great deal of hard work, for the Lion was heavy, they managed"
55 "to get him up on the truck. Then the Queen hurriedly gave her people"
55 "the order to start, for she feared if the mice stayed among the poppies"
55 "too long they also would fall asleep."
55 ""
55 "At first the little creatures, many though they were, could hardly stir"
55 "the heavily loaded truck; but the Woodman and the Scarecrow both pushed"
55 "from behind, and they got along better. Soon they rolled the Lion out"
55 "of the poppy bed to the green fields, where he could breathe the sweet,"
55 "fresh air again, instead of the poisonous scent of the flowers."
55 ""
55 "Dorothy came to meet them and thanked the little mice warmly for saving"
55 "her companion from death. She had grown so fond of the big Lion she was"
55 "glad he had been rescued."
55 ""
55 "Then the mice were unharnessed from the truck and scampered away"
55 "through the grass to their homes. The Queen of the Mice was the last to"
55 "leave."
55 ""
55 "“If ever you need us again,” she said, “come out into the field and"
55 "call, and we shall hear you and come to your assistance. Good-bye!”"
55 ""
55 "“Good-bye!” they all answered, and away the Queen ran, while Dorothy"
55 "held Toto tightly lest he should run after her and frighten her."
55 ""
55 "After this they sat down beside the Lion until he should awaken; and"
55 "the Scarecrow brought Dorothy some fruit from a tree near by, which she"
55 "ate for her dinner."
55 ""
55 ""
55 ""
55 ""
55 "<Chapter X"
55 "The Guardian of the Gate>"
55 ""
55 ""
55 "It was some time before the Cowardly Lion awakened, for he had lain"
55 "among the poppies a long while, breathing in their deadly fragrance;"
55 "but when he did open his eyes and roll off the truck he was very glad"
55 "to find himself still alive."
55 ""
55 "“I ran as fast as I could,” he said, sitting down and yawning, “but the"
55 "flowers were too strong for me. How did you get me out?”"
55 ""
55 "Then they told him of the field mice, and how they had generously saved"
55 "him from death; and the Cowardly Lion laughed, and said:"
55 ""
55 "“I have always thought myself very big and terrible; yet such little"
55 "things as flowers came near to killing me, and such small animals as"
55 "mice have saved my life. How strange it all is! But, comrades, what"
55 "shall we do now?”"
55 ""
55 "“We must journey on until we find the road of yellow brick again,” said"
55 "Dorothy, “and then we can keep on to the Emerald City.”"
55 ""
55 "So, the Lion being fully refreshed, and feeling quite himself again,"
55 "they all started upon the journey, greatly enjoying the walk through"
55 "the soft, fresh grass; and it was not long before they reached the road"
55 "of yellow brick and turned again toward the Emerald City where the"
55 "Great Oz dwelt."
55 ""
55 "The road was smooth and well paved, now, and the country about was"
55 "beautiful, so that the travelers rejoiced in leaving the forest far"
55 "behind, and with it the many dangers they had met in its gloomy shades."
55 "Once more they could see fences built beside the road; but these were"
55 "painted green, and when they came to a small house, in which a farmer"
55 "evidently lived, that also was painted green. They passed by several of"
